category,name,name_ar,description,description_ar,address,zip,city,region,country_code,email,phone,web,lat,lon,Image folder Number(unique),Image 1,Image 2,Image 3
Arts & Entertainment,Nissan Showroom - Al Babtain,,,,"4, Kuwait",34448,Kuwait City,Kuwait City,KW,,965 1804 888,nissankuwait.com,29.2367301,47.7548082,524,1.jpg,2.jpg,3.jpg
Arts & Entertainment,Toyota New Cars Showroom - Al Ahmadi,,,,344th Street,0,Kuwait City,Kuwait City,KW,,965 1803 803,toyota.com.kw,29.2371834,47.7548074,525,1.jpg,2.jpg,3.jpg
Arts & Entertainment,Alshaya Trading Showroom Tunis Street Luxury,,,,Tunis St,13043,Kuwait City,Kuwait City,KW,info@alshayaenterprises.com,965 6640 3457,alshayatrading.com,29.2376366,47.7548066,526,1.jpg,2.jpg,3.jpg
Arts & Entertainment,KAICO-USED CAR SHOWROOM,,,,4,13043,Kuwait City,Kuwait City,KW,mail@kaico.net,965 24733334,kaico.net,29.2380899,47.7548058,527,1.jpg,2.jpg,3.jpg
Arts & Entertainment,Chevrolet Alghanim Showroom,,,,152/53/54/55 Fahaheel Industrial Area,21540,Kuwait City,Kuwait City,KW,,965 1800 022,ar.chevroletalghanim.com,29.2385431,47.754805,528,1.jpg,2.jpg,3.jpg
Arts & Entertainment,Porsche Showroom,,,,Al Rai Block 1 bldg.,13043,Kuwait City,Kuwait City,KW,,965 1870 870,porsche.com,29.2389963,47.7548042,529,1.jpg,2.jpg,3.jpg
Arts & Entertainment,Land Rover Approved Kuwait Showroom,,,,"Street 12, Plot 99 Al Shuwaikh Industrial Area",21540,Kuwait City,Kuwait City,KW,lr.enquiries@aas.com.kw,965 1846 464,landroverkuwait.com,29.2394495,47.7548034,530,1.jpg,2.jpg,3.jpg
Arts & Entertainment,Citroen Showroom - Al Babtain,,,,9 St,39958,Kuwait City,Kuwait City,KW,,965 1804 888,citroen.com,29.240356,47.7548018,531,1.jpg,2.jpg,3.jpg
Arts & Entertainment,Land Rover Kuwait Showroom,,,,"Airport Road 55 Opposite Kaifan Telecommunication Center Al Shuwaikh,",21540,Kuwait City,Kuwait City,KW,lr.enquiries@aas.com.kw,965 1846 464,"
landroverkuwait.com",29.2408092,47.754801,532,1.jpg,2.jpg,3.jpg
Arts & Entertainment,"Chevrolet Alghanim Showroom
معرض شفروليه الغانم",,,,152/53/54/55 Fahaheel Industrial Area,,Kuwait City,Kuwait City,KW,,965 1800 022,ar.chevroletalghanim.com,29.2417156,47.7547994,533,1.jpg,2.jpg,3.jpg
Arts & Entertainment,Mercedes-Benz Kuwait ,,,,Jahra Road,70050,Kuwait City,Kuwait City,KW,,965 2495 0000,mercedesbenzme.com,29.2344639,47.7548122,534,1.jpg,2.jpg,3.jpg
Arts & Entertainment,Mediamax Recording Studio,,,,Road No. 5,21540,Kuwait City,Kuwait City,KW,info@mediamaxstudio.com,965 6651 6959,sajanmediamax.com,29.2155687,47.8928807,535,1.jpg,2.jpg,3.jpg
Arts & Entertainment,سالمين اللالات الموسيقية,,,,1-5 74 St,39958,Kuwait City,Kuwait City,KW,,965 2473 0093,salmeenmusic.com,29.2155687,47.8928807,536,1.jpg,2.jpg,3.jpg
Arts & Entertainment,Cinescape Sharq,,,,,13043,Kuwait City,Kuwait City,KW,,965 1803 456,cinescape.com.kw,29.3762465,47.9643571,537,1.jpg,2.jpg,3.jpg
Arts & Entertainment,Q8 Comedy Club,,,,Qusor,21540,Kuwait City,Kuwait City,KW,,965 9094 0405,,29.2187091,48.0725752,538,1.jpg,2.jpg,3.jpg
Arts & Entertainment,Kalabhavan Music Training Institute,,,,"11 6 St, Salmiya",21540,Kuwait City,Kuwait City,KW,,965 2565 8204,,29.33799,48.0697525,539,1.jpg,2.jpg,3.jpg
Arts & Entertainment,British Council,,,,"13004,، Essa Abdulla Bahman St",,Kuwait City,Kuwait City,KW,,965 2205 2300,britishcouncil.com.kw,29.3579782,47.9792961,540,1.jpg,2.jpg,3.jpg
Arts & Entertainment,Institut français du Koweït / French Institute of Kuwait,,,,"Villa 41، 6 St, Jabriya",39958,Kuwait City,Kuwait City,KW,info@institutfrancais-koweit.com,965 2232 3031,institutfrancais-koweit.com,29.318598,48.029902,541,1.jpg,2.jpg,3.jpg
Arts & Entertainment,MILSIM Airsoft Gaming Club,,,,Kuwait,39958,Kuwait City,Kuwait City,KW,,965 9674 2674,,29.2286844,47.9073939,542,1.jpg,2.jpg,3.jpg
Arts & Entertainment,SHIFT Productions,,,,"Star Tower, 6A Abdulla Al Mubarak St",39958,Kuwait City,Kuwait City,KW,,965 510 57999,shiftkw.com,29.3117842,46.4142857,543,1.jpg,2.jpg,3.jpg
Arts & Entertainment,Al Shaheed Park Phase 2,,,,Kuwait City,13043,Kuwait City,kuwait,KW,info@alshaheedpark.com,965 - 22461267,alshaheedpark.com,29.3264377,47.9277356,544,1.jpg,2.jpg,3.jpg
Arts & Entertainment,Center of the Art,,,,"Block 1 , Plot 21, Al Usaimi Complex، 6th Street, Shuwaikh Industrial,",39958,Kuwait City,kuwait,KW,info@artkuwait.com.kw,965 2228 2130,artkuwait.com.kw,29.3578079,47.9408071,545,1.jpg,2.jpg,3.jpg
Arts & Entertainment,مسرح نادي القادسية,,,,Hawally,21540,Kuwait City,kuwait,KW,,,,29.3578079,47.9408071,546,1.jpg,2.jpg,3.jpg
Arts & Entertainment,Action Consultancy Bureau,,,,Kuwait Free Trade Zone,39958,Kuwait City,kuwait,KW,info@actionkuwait.com,965 2224 7530,actionkuwait.com,29.3578079,47.9408071,547,1.jpg,2.jpg,3.jpg
Arts & Entertainment,Action Real Estate Company,,,,Kuwait Free Trade Zone,39958,Kuwait City,kuwait,KW,arec@actionkuwait.com,965 2224 7500,actionrealestateco.com,29.3578079,47.9408071,548,1.jpg,2.jpg,3.jpg
"Arts & Entertainment
",ALGAS Events,,,,"Mubarak Al Kabeer Street, Kuwait City, Al Asimah، P.O.BOX 5044, Safat",21540,"Kuwait City
","kuwait
","KW
",,965 2246 1445,,29.3578079,47.9408071,549,1.jpg,2.jpg,3.jpg
"Arts & Entertainment
",Cozmo Entertainment,,,,Abdulla Al Mubarak St,39958,"Kuwait City
","kuwait
","KW
",info@cozmogroup.com,965 2574 4975,cozmogroup.com,29.3578079,47.9408071,550,1.jpg,2.jpg,3.jpg
"Arts & Entertainment
",K-lue Kuwait,,,,"Panasonic Tower, 80",39958,"Kuwait City
","kuwait
","KW
",,965 9998 2286,,29.3578079,47.9408071,551,1.jpg,2.jpg,3.jpg
"Arts & Entertainment
",Al Bahhar Entertainment Historical Village,,,,Arabian Gulf St,21540,"Kuwait City
","kuwait
","KW
",,965 2240 3132,,29.3578079,47.9408071,552,1.jpg,2.jpg,3.jpg
"Arts & Entertainment
",Entertainment City,,,,"Doha Rd, Kuwait City",39958,"Kuwait City
","kuwait
","KW
",pr@tec.com.kw,965 1806 806,"
kuwaittourism.com",29.3578079,",47.9408071",553,1.jpg,2.jpg,3.jpg
"Arts & Entertainment
",Papa John's Pizza Doha Road,,,,"Kuwait Entertainment City, Doha Rd, Al Asimah Governate",39958,"Kuwait City
","kuwait
","KW
",,965 1827 272,papajohns.com.kw,29.3578079,47.9408071,554,1.jpg,2.jpg,3.jpg
"Arts & Entertainment
",Doha Cricket grounds,,,,Kuwait City,21540,"Kuwait City
","kuwait
","KW
",,,,29.3578079,47.9408071,555,1.jpg,2.jpg,3.jpg
"Arts & Entertainment
",Meysan Partners,,,,"Jaber Al-Mubarak St,",21540,"Kuwait City
","kuwait
","KW
",,"965 2205 1000


 


 
","meysan.com


 
",29.3810729,47.989012,556,1.jpg,2.jpg,3.jpg
"Arts & Entertainment
",INTERNATIONAL LEGAL GROUP ,,,,"Altijaria tower, 12th floor، Soor St",34448,"Kuwait City
","kuwait
","KW
",,965 2242 5157,ilg.com.kw,29.3702652,47.9881324,557,1.jpg,2.jpg,3.jpg
"Arts & Entertainment
",Global Technology Company W.L.L,,,,18th Floor Al-Jon Center Fahad Al-Salem Street Safat-,24165,"Kuwait City
","kuwait
","KW
",INFO@GTCKW.COM,"965 2290 2324


 


 
",gtckw.com,29.2562292,47.8133906,558,1.jpg,2.jpg,3.jpg
"Arts & Entertainment
",Vigor Enterprise,,,,"Al-Gas Tower, 13th Floor, 24 Ahmad Al Jaber Street",13043,"Kuwait City
","kuwait
","KW
",info@vigorevents.com,965 2246 1445,vigorevents.com,29.300022,46.4144351,559,1.jpg,2.jpg,3.jpg
"Arts & Entertainment
",Forward Sports Event Management,,,,Kuwait Free Trade Zone,13043,"Kuwait City
","kuwait
","KW
",info@letsgoforward.com,965 9996 4794,letsgoforward.com,29.2954489,46.414384,560,1.jpg,2.jpg,3.jpg
"Arts & Entertainment
",Amirah AlShaalan Events Co.,,,,"Ali Al-Salim Street, Building 106, Awtad Restaurant Complex, Floor 1, Office 13, Qibla",14000,"Kuwait City
","kuwait
","KW
",events@amirahalshaalan.com,965 550 51127,amirahalshaalan.com,29.290877,46.4143328,561,1.jpg,2.jpg,3.jpg
"Arts & Entertainment
",Kuwait Palace for celebrations and events,,,,"3843 السعادات، An Nahdah, Hafar Al Batin",39958,"Kuwait City
","kuwait
","KW
",,39958 8952,,29.2863061,46.4142817,562,1.jpg,2.jpg,3.jpg
"Arts & Entertainment
",Millennium Hotel and Convention Centre Kuwait,,,,"4th Ring Road, Salmiya, Abou Thar Al Ghafari St

",29370,"Kuwait City
","kuwait
","KW
",,"965 2205 0505


 


 
",millenniumhotels.com,29.2771679,46.4141793,563,1.jpg,2.jpg,3.jpg
"Arts & Entertainment
",Kuwait International Fairground,,,,"Street 1, Mubarak Al-Abdullah",39958,"Kuwait City
","kuwait
","KW
",info@kif.net,965 2538 7100,kif.net,29.2680341,",46.414077",564,1.jpg,2.jpg,3.jpg
"Arts & Entertainment
",Den,,,,27 Ahmad Al Jaber St,39958,"Kuwait City
","kuwait
","KW
",,965 6070 7060,den-gallery.com,29.3096248,47.925611,565,1.jpg,2.jpg,3.jpg
"Arts & Entertainment
",Kuwait Airways,,,,"Abadan, Khuzestan Province",21540,"Kuwait City
","kuwait
","KW
",,,kuwaitairways.com,29.3072083,46.4142345,566,1.jpg,2.jpg,3.jpg
"Arts & Entertainment
",Comic Con ticket selling point,,,,Mubarak Al-Abdullah,39958,"Kuwait City
","kuwait
","KW
",info@yhkevets.com,65566046,http://comicconkuwait.com/,29.3026334,46.4141834,567,1.jpg,2.jpg,3.jpg
"Arts & Entertainment
",KTM KUWAIT NEW SHOWROOM,,,,Shuwaikh Industrial,39958,"Kuwait City
","kuwait
","KW
",,965 2492 0049,,29.2344639,47.7548122,568,1.jpg,2.jpg,3.jpg
"Arts & Entertainment
",Kia Motors Showroom National Agencies Group,,,,Block 3، 4th Ring Road، Al Rai,34448,"Kuwait City
","kuwait
","KW
",,965 1805 008,kiamotorskuwait.com,29.2344639,47.7548122,569,1.jpg,2.jpg,3.jpg
"Arts & Entertainment
",Changan kuwait showroom,,,,"Mohamad Bin Al Qasim St,",13043,"Kuwait City
","kuwait
","KW
",,965 2496 8833,changankuwait.com,29.2380899,47.7548058,570,1.jpg,2.jpg,3.jpg
"Arts & Entertainment
",Bose Service Center,,,,"401-389 29 St,",34448,"Kuwait City

","kuwait

",KW,,965 2472 0631,,29.3104853,47.9076262,571,1.jpg,2.jpg,3.jpg
"Arts & Entertainment
",Bang & Olufsen,,,,"Salem Mubarak Street, Symphony Mall",13043,"Kuwait City

","kuwait

",KW,,965 2577 0800,bang-olufsen.com,29.356122,47.9915951,572,1.jpg,2.jpg,3.jpg
"Arts & Entertainment
",Land Rover Kuwait,,,,"Ali Alghanim & Sons Automotive Company, Airport Road 55, Opposite Kaifan Telecommunication Center, ",21540,"Kuwait City

","kuwait

",KW,,965 1846 464,alialghanimsons.com.kw,29.3565434,47.991595,573,1.jpg,2.jpg,3.jpg
"Arts & Entertainment
",Green Island,,,,Green Island Arabian Gulf Street,13043,"Kuwait City

","kuwait

",KW,pr@tec.com.kw,965 2257 3542,kuwaittourism.com,29.3575267,47.9915946,574,1.jpg,2.jpg,3.jpg
"Arts & Entertainment
",Aljabriya Super Market,,,,Kuwait City,39958,"Kuwait City

","kuwait

",KW,,965 2533 5327,,29.3578077,47.9915945,575,1.jpg,2.jpg,3.jpg
"Arts & Entertainment
",Shuwaikh Market,,,,"5th Street, Shuwaikh Industrial",21540,"Kuwait City

","kuwait

",KW,,965 2221 6944,shuwaikhmarket.com,29.3418413,47.8655243,576,1.jpg,2.jpg,3.jpg
"Arts & Entertainment
",Kuwaiti Union of Farmers Market,,,,Road No. 50,13043,"Kuwait City

","kuwait

",KW,,,,29.2993411,47.8254109,577,1.jpg,2.jpg,3.jpg
"Arts & Entertainment
",Central Fish Market,,,,Arabian Gulf St,39958,"Kuwait City

","kuwait

",KW,,965 2225 4022,,29.3823793,48.0384785,578,1.jpg,2.jpg,3.jpg
"Arts & Entertainment
",VIP Super Market,,,,Kuwait Free Trade Zone,21540,"Kuwait City

","kuwait

",KW,,,,29.3533789,47.8338162,579,1.jpg,2.jpg,3.jpg
